CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
IRAG2	0.116477272727273	0.202841918294849	0.313507504168983	0.297658467360454	0.206788744975435	0.244373918061166	0.434426229508197	0.704918032786885	0.154811715481172	0.157786885245902
IRF8	0.00946969696969697	0.0813499111900533	0.521091964671731	0.00201040681173132	0.808843233586423	0.150317368724755	0.807962529274005	0.153688524590164	0.0125523012552301	0.284836065573771
ITGA4	0.397964015151515	0.680639431616341	0.563337656722871	0.0232970671712394	0.442608307280036	0.667051356030006	0.533957845433255	0.831967213114754	0.0376569037656904	0.424180327868852
ITK	0.553267045454545	0.357726465364121	0.00277932184546971	0.00201040681173132	0.00223313979455114	0.247547605308713	0.00702576112412178	0.0225409836065574	0.0125523012552301	0.00204918032786885
ITM2A	0.507339015151515	0.391474245115453	0.0121672534123896	0.00260170293282876	0.064761054041983	0.303808424697057	0.0925058548009368	0.383196721311475	0.259414225941423	0.00204918032786885
ITM2C	0.104403409090909	0.0358792184724689	0.0141436600580569	0.00390255439924314	0.138454667262171	0.0106751298326601	0.385245901639344	0.854508196721312	0.0753138075313808	0.00204918032786885
JAKMIP1	0.0433238636363636	0.0586145648312611	0.000308813538385523	0.000118259224219489	0.000446627958910228	0.0210617426428159	0.00234192037470726	0.0184426229508197	0.00418410041841004	0.00204918032786885
JCHAIN	0.0239109848484848	0.0266429840142096	0.0132789821505775	0.00603122043519395	0.210361768646717	0.0291402192729371	0.394613583138173	0.967213114754098	0.0669456066945607	0.00204918032786885
JDP2	0.00994318181818182	0.0163410301953819	0.759372490890001	0.290444654683065	0.0272443054935239	0.0271206001154068	0.0960187353629977	0.147540983606557	0.0167364016736402	0.25
JMJD1C	0.403409090909091	0.380461811722913	0.647705515409796	0.440279091769158	0.519874944171505	0.342181188690133	0.626463700234192	0.547131147540984	0.121338912133891	0.284836065573771
JUN	0.464725378787879	0.621669626998224	0.374158483107899	0.0773415326395459	0.765966949531041	0.675129832660127	0.655737704918033	0.788934426229508	0.0376569037656904	0.0573770491803279
JUND	0.808001893939394	0.886323268206039	0.927490581187079	0.581953642384106	0.950424296560965	0.925562608193883	0.914519906323185	0.827868852459016	0.284518828451883	0.438524590163934
KCNE1	0.00473484848484848	0.00852575488454707	0.230004323389537	0.256622516556291	0.00223313979455114	0.0126947489901904	0.00117096018735363	0.0266393442622951	0.0125523012552301	0.0881147540983607
KCNN4	0.0535037878787879	0.0145648312611012	0.073250571305046	0.000473036896877956	0.0232246538633318	0.00288517022504328	0.169789227166276	0.39344262295082	0.0251046025104603	0.0573770491803279
KIR2DL1	0.000236742424242424	0.00674955595026643	6.17627076771046e-05	0.000118259224219489	0.000446627958910228	0.0233698788228505	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
KIR2DL4	0.000236742424242424	0.0238010657193606	0.000247050830708418	0.000118259224219489	0.000446627958910228	0.0608770917484132	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
KLHDC4	0.145596590909091	0.253641207815275	0.114384534617998	0.0054399243140965	0.0661009379187137	0.298615118291979	0.11943793911007	0.51844262295082	0.0209205020920502	0.0655737704918033
KLRA1P	0.0087594696969697	0.0394316163410302	0.00741152492125255	0.000118259224219489	0.00893255917820455	0.00663589151759954	0.00819672131147541	0.0122950819672131	0.00418410041841004	0.00204918032786885
KLRC1	0.0078125	0.178330373001776	0.000926440615156568	0.000354777672658467	0.000446627958910228	0.306982111944605	0.00117096018735363	0.0102459016393443	0.00836820083682008	0.00204918032786885
KLRC4	0.0146780303030303	0.107992895204263	0.000185288123031314	0.000118259224219489	0.000446627958910228	0.0623196768609348	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.00204918032786885
KLRD1	0.0369318181818182	0.793250444049734	0.0101908467667223	0.00496688741721854	0.0107190710138455	0.982977495672245	0.0187353629976581	0.0717213114754098	0.0125523012552301	0.00204918032786885
KLRF1	0.00449810606060606	0.499822380106572	0.00697918596751282	0.000591296121097446	0.00267976775346137	0.876803231390652	0.00117096018735363	0.0512295081967213	0.00836820083682008	0.00204918032786885
KLRK1-AS1	0.00378787878787879	0.0369449378330373	0.0012970168612192	0.000354777672658467	0.00223313979455114	0.0314483554529717	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.00204918032786885
KMT2E-AS1	0.167613636363636	0.252575488454707	0.14483354950281	0.0950804162724693	0.184457347029924	0.266878245816503	0.19672131147541	0.409836065573771	0.0585774058577406	0.069672131147541
KRTCAP2	0.566998106060606	0.504795737122558	0.529924031869557	0.101584673604541	0.35328271549799	0.441142527409117	0.533957845433255	0.797131147540984	0.205020920502092	0.555327868852459
KYNU	0.00236742424242424	0.00390763765541741	0.400778210116732	0.0021286660359508	0.122822688700313	0.0118291979226774	0.291569086651054	0.10655737704918	0.00836820083682008	0.215163934426229
LAG3	0.0449810606060606	0.108348134991119	0.000123525415354209	0.000236518448438978	0.000446627958910228	0.0132717830351991	0.00117096018735363	0.0102459016393443	0.00418410041841004	0.00204918032786885
LAT2	0.0232007575757576	0.190763765541741	0.546229386696313	0.45127719962157	0.338543992853953	0.380842469705713	0.443793911007026	0.413934426229508	0.125523012552301	0.305327868852459
LCK	0.749289772727273	0.710834813499112	0.00765857575196097	0.00130085146641438	0.0835194283162126	0.604443162146567	0.0749414519906323	0.0512295081967213	0.0167364016736402	0.00204918032786885
LDHB	0.932291666666667	0.540319715808171	0.553949725155951	0.00425733207190161	0.305493523894596	0.386901327178304	0.615925058548009	0.834016393442623	0.380753138075314	0.239754098360656
LDLRAD3	0.000473484848484848	0.0024866785079929	0.225927984682848	0.00189214758751183	0.000446627958910228	0.00461627236006924	0.00117096018735363	0.00819672131147541	0.0167364016736402	0.0963114754098361
LEF1	0.651988636363636	0.165186500888099	0.00209993206102156	0.0010643330179754	0.00401965163019205	0.0753029428736295	0.00702576112412178	0.118852459016393	0.00418410041841004	0.00204918032786885
LGALS1	0.297348484848485	0.392184724689165	0.979556543758878	0.34259697256386	0.13666815542653	0.42065781881131	0.418032786885246	0.850409836065574	0.405857740585774	0.997950819672131
LGALS3	0.165719696969697	0.170159857904085	0.896609227348527	0.182592242194891	0.00535953550692273	0.192440854010387	0.0245901639344262	0.559426229508197	0.104602510460251	0.875
LGALS9C	0.00165719696969697	0.00390763765541741	0.00475572849113705	0.0147824030274361	0.000446627958910228	0.0161569532602424	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LGR6	0.000473484848484848	0.0202486678507993	0.000617627076771046	0.000118259224219489	0.000446627958910228	0.0291402192729371	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LILRA2	0.00710227272727273	0.0177619893428064	0.601939349021061	0.519867549668874	0.0142920946851273	0.0282746682054241	0.00702576112412178	0.0389344262295082	0.0292887029288703	0.407786885245902
LILRA5	0.0123106060606061	0.0213143872113677	0.724600086467791	0.650307473982971	0.00178651183564091	0.0294287362954414	0.00936768149882904	0.0389344262295082	0.0167364016736402	0.727459016393443
LILRB2	0.00733901515151515	0.0184724689165187	0.788833302451979	0.36341059602649	0.00848593121929433	0.0317368724754761	0.0210772833723653	0.0266393442622951	0.0292887029288703	0.795081967213115
LILRB3	0.0208333333333333	0.0337477797513321	0.743870051263047	0.803689687795648	0.0111656989727557	0.0406809001731102	0.0152224824355972	0.0778688524590164	0.0209205020920502	0.467213114754098
LIM2	0.000236742424242424	0.0319715808170515	0.000247050830708418	0.000118259224219489	0.000446627958910228	0.0729948066935949	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.00204918032786885
LIMK1	0.0355113636363636	0.0969804618117229	0.154777345438824	0.065042573320719	0.0366234926306387	0.12867859203693	0.094847775175644	0.331967213114754	0.0627615062761506	0.0635245901639344
LINC00239	0.0419034090909091	0.0476021314387211	0.00277932184546971	0.00839640491958373	0.000893255917820456	0.0196191575302943	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LINC00278	0.00165719696969697	0.00284191829484902	0.02069050707183	0.0169110690633869	0.00625279142474319	0.00923254472013849	0.0292740046838408	0.00204918032786885	0.00418410041841004	0.00204918032786885
LINC00299	0.00402462121212121	0.0259325044404973	0.00172935581495893	0.000591296121097446	0.000446627958910228	0.0646278130409694	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LINC00402	0.140861742424242	0.0323268206039076	0.000494101661416836	0.000118259224219489	0.000893255917820456	0.00201961915753029	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LINC00649	0.258049242424242	0.132859680284192	0.00753505033660676	0.000827814569536424	0.00625279142474319	0.0242354298903635	0.0187353629976581	0.0881147540983607	0.00418410041841004	0.00204918032786885
LINC00665	0.00946969696969697	0.0213143872113677	0.00506454202952257	0.00130085146641438	0.0812862885216615	0.0487593768032314	0.105386416861827	0.0881147540983607	0.00836820083682008	0.00409836065573771
LINC00869	0.263257575757576	0.390408525754885	0.127848804891606	0.0780510879848628	0.0964716391246092	0.374495095210617	0.153395784543326	0.0286885245901639	0.0418410041841004	0.0614754098360656
LINC00944	0.0343276515151515	0.0628774422735346	0.000370576246062627	0.000118259224219489	0.00223313979455114	0.0173110213502597	0.0515222482435597	0.040983606557377	0.00418410041841004	0.00204918032786885
LINC00987	0.0383522727272727	0.091651865008881	0.00154406769192761	0.000354777672658467	0.00312639571237159	0.0380842469705713	0.00468384074941452	0.00819672131147541	0.0125523012552301	0.00204918032786885
LINC01473	0.0210700757575758	0.0156305506216696	0.00623803347538756	0.000354777672658467	0.0263510495757034	0.00663589151759954	0.031615925058548	0.0245901639344262	0.00418410041841004	0.00204918032786885
LINC01503	0.00189393939393939	0.00284191829484902	0.173862022111049	0.0117076631977294	0.00133988387673068	0.00317368724754761	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.0860655737704918
LINC01505	0.000236742424242424	0.00390763765541741	0.000185288123031314	0.000118259224219489	0.000446627958910228	0.0129832660126947	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LINC01550	0.25094696969697	0.074955595026643	0.00419986412204311	0.00177388836329234	0.00580616346583296	0.00923254472013849	0.00819672131147541	0.00409836065573771	0.00418410041841004	0.00204918032786885
LINC01857	0.000946969696969697	0.00106571936056838	0.000555864369093941	0.000118259224219489	0.190263510495757	0.00230813618003462	0.411007025761124	0.00614754098360656	0.00418410041841004	0.00204918032786885
LINC02050	0.00118371212121212	0.00177619893428064	0.0012970168612192	0.000118259224219489	0.000446627958910228	0.00634737449509521	0.00117096018735363	0.00204918032786885	0.0125523012552301	0.00204918032786885
LINC02446	0.0409564393939394	0.066785079928952	0.000123525415354209	0.000118259224219489	0.000446627958910228	0.00634737449509521	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LIPA	0.131392045454545	0.131083481349911	0.621024025693286	0.00555818353831599	0.121036176864672	0.154933641084824	0.194379391100703	0.202868852459016	0.351464435146443	0.420081967213115
LIPC	0.0068655303030303	0.00710479573712256	0.00333518621456365	0.000946073793755913	0.000893255917820456	0.017599538372764	0.00117096018735363	0.00204918032786885	0.0292887029288703	0.00204918032786885
LL22NC03-24A12.9	0.00378787878787879	0.00959147424511545	0.000123525415354209	0.000118259224219489	0.000446627958910228	0.00259665320253895	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
LLGL2	0.0845170454545455	0.224511545293073	0.0238404051633624	0.000946073793755913	0.0312639571237159	0.300923254472014	0.0550351288056206	0.286885245901639	0.0209205020920502	0.0204918032786885
LMO2	0.00923295454545455	0.00532859680284192	0.704094867518992	0.142620624408704	0.110317105850826	0.0141373341027121	0.0819672131147541	0.0430327868852459	0.225941422594142	0.247950819672131
LPCAT2	0.00757575757575758	0.0152753108348135	0.436724105984806	0.516083254493851	0.00312639571237159	0.0190421234852856	0.00819672131147541	0.0266393442622951	0.0209205020920502	0.137295081967213
LPP	0.180397727272727	0.273889875666075	0.402754616762399	0.189451277199622	0.225993747208575	0.317368724754761	0.231850117096019	0.163934426229508	0.150627615062762	0.118852459016393
LRG1	0.0108901515151515	0.0124333925399645	0.124081279723303	0.672540208136235	0.00625279142474319	0.0222158107328332	0.0128805620608899	0.0389344262295082	0.00418410041841004	0.0307377049180328
LRP1	0.013967803030303	0.0131438721136767	0.719967883392008	0.00508514664143803	0.00669941938365342	0.0213502596653203	0.0152224824355972	0.0471311475409836	0.0125523012552301	0.581967213114754
LRRC25	0.00449810606060606	0.0174067495559503	0.649990735593848	0.388363292336802	0.0241179097811523	0.0245239469128679	0.0386416861826698	0.0491803278688525	0.0125523012552301	0.467213114754098
LRRK1	0.00165719696969697	0.00213143872113677	0.183991106170095	0.0560548722800378	0.0928986154533274	0.00750144258511252	0.193208430913349	0.405737704918033	0.0125523012552301	0.104508196721311
LSR	0.161695075757576	0.050088809946714	0.00333518621456365	0.000827814569536424	0.0540419830281376	0.0207732256203116	0.0620608899297424	0.354508196721311	0.0502092050209205	0.00204918032786885
LST1	0.157433712121212	0.109769094138544	0.959360138348465	0.863055818353832	0.125055828494864	0.129544143104443	0.138173302107728	0.247950819672131	0.209205020920502	0.969262295081967
LTB	0.890388257575758	0.344227353463588	0.143783583472299	0.563978240302744	0.8427869584636	0.155799192152337	0.868852459016393	0.0778688524590164	0.0418410041841004	0.069672131147541
LY6E	0.59469696969697	0.683126110124334	0.231857204619851	0.00413907284768212	0.435908887896382	0.735718407386036	0.685011709601874	0.674180327868853	0.242677824267782	0.278688524590164
LY86	0.00757575757575758	0.0113676731793961	0.618306466555494	0.0021286660359508	0.389459580169719	0.0196191575302943	0.654566744730679	0.0635245901639344	0.0125523012552301	0.473360655737705
LY96	0.125473484848485	0.0301953818827709	0.583225248594898	0.520695364238411	0.0401965163019205	0.0204847085978073	0.165105386416862	0.258196721311475	0.0251046025104603	0.286885245901639
LYN	0.0262784090909091	0.234458259325044	0.864369093941078	0.864593188268685	0.535953550692273	0.422965954991344	0.628805620608899	0.616803278688525	0.389121338912134	0.487704918032787
LYZ	0.0487689393939394	0.0692717584369449	0.99382372923229	0.706835383159886	0.060741402411791	0.113098672821696	0.085480093676815	0.368852459016393	0.179916317991632	1
MAGI3	0.0426136363636364	0.0131438721136767	0.011240812797233	0.00402081362346263	0.000446627958910228	0.00317368724754761	0.00819672131147541	0.190573770491803	0.00418410041841004	0.00409836065573771
MAL	0.625473484848485	0.0820603907637655	0.0013587795688963	0.00118259224219489	0.00446627958910228	0.0103866128101558	0.0105386416861827	0.00614754098360656	0.00418410041841004	0.00204918032786885
